exp_id,seed,k_eval,gen,id,t_spin,h_anchor,h_guard,t_norm,h_norm,diversity,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14
HITL,2,0,2,21,0.0532064,4.5125,2.0983,0.239084,0.250534,0.205861,0.196511,0.21506,0.152564,0.201888,0.237325,0.244136,0.156217,0.247844,0.160466,0.215311,0.26009,0.284487,0.3,0.237894,0.196836
HITL,2,0,2,22,0.0681107,4.5125,4.42985,0.307628,0.355455,0.205861,0.198435,0.170045,0.166376,0.187872,0.204424,0.241276,0.158452,0.252612,0.167763,0.163948,0.254013,0.297712,0.298735,0.243706,0.213969
HITL,2,0,2,23,0.0322747,4.5125,2.50361,0.142821,0.268773,0.205861,0.162256,0.25082,0.209326,0.182792,0.190001,0.240656,0.161073,0.224004,0.202729,0.259462,0.186436,0.225378,0.228995,0.286721,0.169205
HITL,2,0,2,24,0.0546491,4.5125,2.39599,0.245719,0.263931,0.205861,0.162186,0.203444,0.163866,0.285132,0.227147,0.214422,0.216656,0.263072,0.244338,0.186609,0.292165,0.273618,0.257837,0.273244,0.157682
HITL,2,0,2,25,0.0708607,4.5125,3.21029,0.320275,0.300574,0.205861,0.166862,0.201826,0.160631,0.196374,0.200385,0.22479,0.205925,0.171692,0.158714,0.220652,0.197665,0.179106,0.230086,0.228807,0.176307
HITL,2,0,2,26,0.0869628,4.5125,1.34178,0.394328,0.216491,0.205861,0.183226,0.203448,0.235646,0.207564,0.234633,0.191957,0.153373,0.290175,0.27496,0.266066,0.222307,0.150913,0.3,0.173516,0.156132
HITL,2,0,2,27,0.0159857,4.5125,0.955361,0.0679096,0.199102,0.205861,0.173901,0.278932,0.173411,0.176406,0.209566,0.160713,0.249988,0.191578,0.188467,0.257015,0.279206,0.159885,0.197428,0.198531,0.231292
HITL,2,0,2,28,0.0165646,4.5125,4.42576,0.0705716,0.35527,0.205861,0.190483,0.233127,0.247435,0.189193,0.191027,0.206387,0.286468,0.15,0.155665,0.21309,0.184111,0.225667,0.219864,0.224276,0.196257
HITL,2,0,2,29,0.0597184,4.5125,4.40926,0.269032,0.354528,0.205861,0.183792,0.181946,0.151966,0.161358,0.212381,0.239313,0.171373,0.264392,0.154715,0.177891,0.260837,0.279267,0.3,0.251659,0.229389
HITL,2,0,2,30,0.0381658,4.5125,3.17081,0.169914,0.298798,0.205861,0.15,0.269098,0.250183,0.170355,0.232511,0.15,0.3,0.186511,0.237845,0.3,0.259562,0.192436,0.25939,0.181549,0.167688
HITL,2,0,2,31,0.00816699,4.5125,3.72338,0.0319518,0.323663,0.205861,0.204148,0.25962,0.235311,0.171301,0.19059,0.179519,0.281961,0.15,0.192385,0.235662,0.230267,0.215698,0.226742,0.174852,0.199024
HITL,2,0,2,32,0.0104804,4.5125,3.00194,0.0425911,0.291198,0.205861,0.171466,0.235741,0.255607,0.241002,0.25054,0.222711,0.233346,0.217948,0.184962,0.264722,0.157579,0.3,0.262989,0.273909,0.193981
HITL,2,0,2,33,0.107535,4.5125,4.28802,0.488938,0.349072,0.205861,0.162449,0.260965,0.16831,0.211757,0.242477,0.234842,0.216279,0.173349,0.259672,0.234574,0.171999,0.267426,0.216259,0.211466,0.158516
HITL,2,0,2,34,0.0944928,4.5125,4.41013,0.428958,0.354567,0.205861,0.174636,0.242317,0.172419,0.211341,0.230171,0.252415,0.217223,0.185426,0.280492,0.242351,0.175821,0.257198,0.231043,0.207142,0.167029
HITL,2,0,2,35,0.0260832,4.5125,2.51248,0.114347,0.269173,0.205861,0.1762,0.191118,0.229448,0.204698,0.231634,0.206619,0.183465,0.15,0.259978,0.22889,0.233462,0.154938,0.271767,0.217903,0.172513
HITL,2,0,2,36,0.0488543,4.5125,2.69882,0.219069,0.277558,0.205861,0.183382,0.163608,0.235681,0.200979,0.211614,0.222881,0.158235,0.257835,0.271979,0.293701,0.249126,0.232487,0.294862,0.252502,0.189665
HITL,2,0,2,37,0.0394598,4.5125,3.28847,0.175865,0.304092,0.205861,0.162733,0.245777,0.255734,0.237487,0.183591,0.175515,0.285955,0.230242,0.178948,0.256926,0.248788,0.181453,0.199359,0.170294,0.198075
HITL,2,0,2,38,0.107219,4.5125,3.81339,0.487486,0.327714,0.205861,0.167347,0.194734,0.198054,0.195525,0.255925,0.224108,0.183269,0.158347,0.199816,0.260314,0.23439,0.151545,0.217947,0.252129,0.156924
HITL,2,0,2,39,0.218662,4.5125,2.70832,1,0.277985,0.205861,0.192311,0.200821,0.2152,0.275008,0.264126,0.207212,0.175843,0.200544,0.215598,0.293132,0.236219,0.212755,0.28994,0.174592,0.168313
HITL,2,0,2,40,0.0282966,4.5125,1.96657,0.124526,0.244607,0.205861,0.185529,0.276065,0.255264,0.21923,0.206242,0.230245,0.192155,0.247251,0.281312,0.226209,0.238492,0.160431,0.255558,0.198098,0.17659
HITL,2,0,2,41,0.0400522,4.5125,1.89055,0.178589,0.241186,0.205861,0.185167,0.243052,0.226885,0.251517,0.266091,0.249727,0.206518,0.166158,0.168971,0.3,0.200887,0.248341,0.247645,0.295574,0.151727
HITL,2,0,2,42,0.0872888,4.5125,3.17388,0.395827,0.298936,0.205861,0.183281,0.226427,0.261597,0.238621,0.213128,0.19894,0.261623,0.227251,0.262101,0.292503,0.189551,0.173707,0.292528,0.24717,0.184204
HITL,2,0,2,43,0.0739978,4.5125,4.39278,0.334702,0.353786,0.205861,0.183064,0.173544,0.159867,0.186607,0.201049,0.227337,0.160595,0.263495,0.150241,0.169936,0.262859,0.287384,0.3,0.250792,0.216382
HITL,2,0,2,44,0.0905369,4.5125,3.9583,0.410765,0.334235,0.205861,0.1784,0.205579,0.175703,0.155144,0.2142,0.211427,0.203264,0.177511,0.226575,0.273446,0.231126,0.171856,0.210308,0.243314,0.159508
HITL,2,0,2,45,0.0557473,4.5125,3.01447,0.25077,0.291762,0.205861,0.160076,0.258626,0.169581,0.222842,0.242235,0.207758,0.15,0.277542,0.269852,0.277994,0.209084,0.269977,0.273976,0.218699,0.153802
HITL,2,0,2,46,0.141426,4.5125,2.89174,0.6448,0.28624,0.205861,0.163755,0.244341,0.263234,0.227239,0.243675,0.208829,0.15,0.215562,0.286766,0.264805,0.233712,0.240598,0.269029,0.175808,0.168136
HITL,2,0,2,47,0.0305545,4.5125,3.5325,0.13491,0.315073,0.205861,0.19198,0.183629,0.165159,0.181735,0.212218,0.243437,0.160023,0.213654,0.179983,0.176275,0.254446,0.216531,0.249417,0.24472,0.184372
HITL,2,0,2,48,0.0190074,4.5125,3.22031,0.0818062,0.301025,0.205861,0.19214,0.215424,0.164118,0.176993,0.203247,0.200704,0.29806,0.169307,0.15,0.206997,0.183856,0.158998,0.243699,0.246462,0.16515
HITL,2,0,2,49,0.0111063,4.5125,3.93085,0.0454693,0.332999,0.205861,0.189104,0.267947,0.236961,0.174646,0.187171,0.173869,0.281017,0.150808,0.176302,0.26323,0.274298,0.177126,0.226579,0.169589,0.17915
HITL,2,0,2,50,0.0950431,4.5125,4.43243,0.431488,0.355571,0.205861,0.180131,0.2689,0.259058,0.215695,0.233146,0.217314,0.151451,0.25656,0.26978,0.294634,0.214024,0.170135,0.275684,0.18743,0.165319
HITL,2,0,2,51,0.0346373,4.5125,4.4183,0.153687,0.354935,0.205861,0.175209,0.254709,0.15,0.273829,0.249881,0.19907,0.286768,0.259383,0.246633,0.166642,0.293464,0.2407,0.3,0.175485,0.155545
HITL,2,0,2,52,0.0273765,4.5125,3.05165,0.120295,0.293436,0.205861,0.173655,0.249409,0.189742,0.190662,0.196373,0.262499,0.19264,0.248315,0.282384,0.206391,0.217354,0.269262,0.290301,0.222432,0.225458
HITL,2,0,2,53,0.0313978,4.5125,3.06342,0.138788,0.293965,0.205861,0.170195,0.269311,0.172127,0.243102,0.220902,0.199384,0.258812,0.192863,0.288113,0.244093,0.188689,0.164571,0.206866,0.245918,0.167486
HITL,2,0,2,54,0.0653364,4.5125,2.38751,0.294869,0.263549,0.205861,0.191389,0.208061,0.212523,0.3,0.176077,0.245412,0.214537,0.201103,0.288021,0.291883,0.175123,0.189555,0.227829,0.285363,0.178931
HITL,2,0,2,55,0.107582,4.5125,3.59647,0.489155,0.317952,0.205861,0.17762,0.259186,0.194072,0.220276,0.243857,0.23114,0.154166,0.19375,0.266597,0.27521,0.199399,0.246346,0.291308,0.225408,0.16481
HITL,2,0,2,56,0.0554647,4.5125,1.58868,0.24947,0.227602,0.205861,0.163984,0.20528,0.207933,0.177909,0.222041,0.163452,0.169657,0.218003,0.23452,0.265381,0.254612,0.205599,0.184845,0.268196,0.207156
HITL,2,0,2,57,0.0947803,4.5125,3.00946,0.43028,0.291537,0.205861,0.1771,0.202026,0.202608,0.283275,0.250037,0.244625,0.172094,0.210718,0.287235,0.285713,0.189658,0.27689,0.217333,0.286695,0.169053
HITL,2,0,2,58,0.027279,4.5125,3.17631,0.119846,0.299045,0.205861,0.15861,0.183711,0.240966,0.173584,0.205568,0.151341,0.272774,0.15799,0.19929,0.245798,0.257878,0.154639,0.169707,0.215248,0.164018
HITL,2,0,2,59,0.0759892,4.5125,2.84408,0.343861,0.284095,0.205861,0.199822,0.211615,0.221137,0.255854,0.237401,0.167452,0.191092,0.224894,0.268606,0.203329,0.197761,0.285143,0.213983,0.202196,0.207267
HITL,2,0,2,60,0.0162682,4.5125,3.73715,0.0692084,0.324283,0.205861,0.203405,0.278523,0.233697,0.169935,0.218385,0.178619,0.241085,0.153841,0.163756,0.259494,0.252385,0.190485,0.178161,0.207852,0.17268
HITL,2,0,2,61,0.0294715,4.5125,2.59174,0.129929,0.272739,0.205861,0.15,0.275104,0.265497,0.244606,0.196303,0.189355,0.282195,0.210944,0.237667,0.258536,0.176171,0.168844,0.190823,0.15,0.21939
HITL,2,0,2,62,0.030313,4.5125,1.47285,0.133799,0.22239,0.205861,0.178596,0.206194,0.176423,0.188862,0.238405,0.205731,0.181053,0.23554,0.238022,0.206827,0.263705,0.153233,0.192102,0.254383,0.15
HITL,2,0,2,63,0.0991354,4.5125,2.10822,0.450308,0.250981,0.205861,0.20538,0.209147,0.260597,0.265026,0.191746,0.18648,0.293908,0.28203,0.237969,0.203077,0.169614,0.218332,0.214687,0.184207,0.187112
HITL,2,0,2,64,0.0501055,4.5125,2.97107,0.224824,0.289809,0.205861,0.16639,0.231642,0.210698,0.276697,0.235662,0.187292,0.200947,0.237838,0.179751,0.290928,0.3,0.227781,0.27701,0.253434,0.159546
HITL,2,0,2,65,0.0286603,4.5125,1.75098,0.126199,0.234905,0.205861,0.186196,0.248639,0.3,0.256039,0.209554,0.15,0.201194,0.294468,0.162921,0.194753,0.179972,0.218796,0.227528,0.180681,0.209044
HITL,2,0,2,66,0.0719406,4.5125,1.94496,0.325242,0.243634,0.205861,0.179314,0.183987,0.1573,0.163335,0.235447,0.236449,0.180266,0.22671,0.192915,0.201518,0.24016,0.279461,0.286894,0.256598,0.197657
HITL,2,0,2,67,0.065503,4.5125,4.43888,0.295635,0.355861,0.205861,0.162753,0.288996,0.256719,0.18676,0.214848,0.161006,0.27414,0.163017,0.182236,0.246756,0.257687,0.18368,0.173717,0.15,0.15
HITL,2,0,2,68,0.080692,4.5125,3.71723,0.365489,0.323387,0.205861,0.162844,0.268355,0.175367,0.190026,0.230703,0.223813,0.209663,0.15,0.27406,0.247225,0.221163,0.15,0.162636,0.244554,0.17133
HITL,2,0,2,69,0.00562701,4.5125,2.9252,0.0202706,0.287745,0.205861,0.1825,0.242052,0.248041,0.185,0.215216,0.180952,0.237049,0.15,0.190992,0.189287,0.260613,0.186179,0.15,0.252384,0.190584
HITL,2,0,2,70,0.0968483,4.5125,4.45248,0.43979,0.356473,0.205861,0.181555,0.270501,0.257427,0.213917,0.236882,0.213999,0.15768,0.271897,0.275563,0.297488,0.21386,0.162202,0.286197,0.186805,0.16182
HITL,2,0,2,71,0.0266128,4.5125,3.15602,0.116782,0.298132,0.205861,0.151327,0.171803,0.241779,0.183448,0.205528,0.157033,0.290702,0.161028,0.173744,0.226332,0.271892,0.162002,0.158508,0.183951,0.17089
HITL,2,0,2,72,0.0190904,4.5125,3.8751,0.0821875,0.330491,0.205861,0.191853,0.280522,0.239644,0.188786,0.178764,0.198415,0.274101,0.154517,0.176728,0.225628,0.192263,0.221018,0.183125,0.191976,0.180754
HITL,2,0,2,73,0.0557702,4.5125,2.98918,0.250875,0.290624,0.205861,0.181306,0.22224,0.226413,0.167504,0.197559,0.2007,0.2714,0.236641,0.219284,0.246254,0.174102,0.189078,0.192671,0.241537,0.194886
HITL,2,0,2,74,0.136442,4.5125,1.92501,0.62188,0.242737,0.205861,0.186697,0.198882,0.198136,0.192658,0.192487,0.15,0.153665,0.263745,0.284785,0.231299,0.199821,0.199559,0.299136,0.262827,0.216414
HITL,2,0,2,75,0.0408787,4.5125,4.44205,0.18239,0.356003,0.205861,0.190214,0.223598,0.257981,0.238469,0.176999,0.173829,0.26675,0.231751,0.3,0.24267,0.187023,0.184084,0.205914,0.257757,0.228142
HITL,2,0,2,76,0.0124471,4.5125,2.51293,0.0516355,0.269193,0.205861,0.209625,0.204971,0.226216,0.297273,0.185172,0.211169,0.291878,0.216312,0.201374,0.284149,0.217782,0.270417,0.204624,0.273841,0.15
HITL,2,0,2,77,0.114498,4.5125,3.7956,0.520959,0.326913,0.205861,0.181883,0.244605,0.268862,0.209673,0.236332,0.256881,0.185313,0.243045,0.268655,0.267122,0.217294,0.207932,0.292861,0.189235,0.155949
HITL,2,0,2,78,0.00965694,4.5125,3.98524,0.0388039,0.335447,0.205861,0.211292,0.257836,0.163838,0.265296,0.228999,0.18842,0.272323,0.3,0.252038,0.162704,0.294513,0.211458,0.26336,0.166935,0.177845
HITL,2,0,2,79,0.00942903,4.5125,3.02777,0.0377558,0.292361,0.205861,0.188121,0.187342,0.194519,0.245947,0.216178,0.220525,0.15,0.271979,0.192073,0.189586,0.181112,0.269495,0.247926,0.274255,0.207214
HITL,2,0,2,80,0.115793,4.5125,3.04925,0.526917,0.293328,0.205861,0.180213,0.265218,0.268398,0.208957,0.240566,0.260617,0.197907,0.257561,0.272414,0.278578,0.21642,0.263766,0.272609,0.192146,0.172101
HITL,2,0,2,81,0.0782777,4.5125,1.99016,0.354385,0.245668,0.205861,0.160615,0.28844,0.272352,0.178384,0.243088,0.231911,0.217002,0.19138,0.168295,0.26126,0.263,0.231268,0.237042,0.157643,0.164671
HITL,2,0,2,82,0.0723281,4.5125,1.4771,0.327024,0.222581,0.205861,0.182482,0.165845,0.172622,0.185568,0.187202,0.165557,0.15,0.245698,0.220256,0.16532,0.177728,0.183969,0.252149,0.254395,0.20186
HITL,2,0,2,83,0.175378,4.5125,2.50984,0.800943,0.269054,0.205861,0.157005,0.270356,0.245121,0.230015,0.228831,0.251379,0.298087,0.195909,0.266275,0.246871,0.199158,0.158393,0.225909,0.180397,0.15
HITL,2,0,2,84,0.0974136,4.5125,3.34217,0.44239,0.306509,0.205861,0.174276,0.205946,0.268636,0.188588,0.205145,0.210081,0.173035,0.249597,0.288236,0.248564,0.230264,0.15613,0.252081,0.243499,0.165359
HITL,2,0,2,85,0.0279066,4.5125,3.42497,0.122733,0.310235,0.205861,0.151382,0.23068,0.246425,0.177056,0.209087,0.15,0.288601,0.15,0.199707,0.208538,0.233995,0.233914,0.182069,0.210521,0.174397
HITL,2,0,2,86,0.0379334,4.5125,2.68985,0.168845,0.277154,0.205861,0.171487,0.263352,0.233519,0.203209,0.226022,0.15,0.287779,0.191944,0.267722,0.240873,0.289397,0.257066,0.244627,0.174878,0.161463
HITL,2,0,2,87,0.0202788,4.5125,2.99049,0.0876532,0.290683,0.205861,0.185544,0.236818,0.168544,0.189965,0.24664,0.222394,0.296721,0.15,0.250678,0.21563,0.175988,0.243028,0.238703,0.225987,0.182293
HITL,2,0,2,88,0.107287,4.5125,3.37652,0.487798,0.308054,0.205861,0.184489,0.246508,0.230268,0.22155,0.232316,0.244228,0.155167,0.196256,0.272276,0.283981,0.204303,0.22418,0.25776,0.172194,0.15
HITL,2,0,2,89,0.0287594,4.5125,1.84065,0.126655,0.23894,0.205861,0.200831,0.182198,0.28549,0.16908,0.24234,0.265454,0.181559,0.262487,0.217272,0.217142,0.230548,0.23132,0.243915,0.250076,0.193633
HITL,2,0,2,90,0.0269224,4.5125,3.5639,0.118206,0.316487,0.205861,0.179153,0.242168,0.177751,0.233087,0.236887,0.17728,0.204648,0.218294,0.2954,0.255701,0.182271,0.277415,0.230594,0.211559,0.216489
HITL,2,0,2,91,0.0376169,4.5125,3.91765,0.167389,0.332405,0.205861,0.213248,0.225063,0.254722,0.25216,0.205107,0.160649,0.27908,0.235056,0.2324,0.252062,0.195966,0.172664,0.187077,0.275242,0.213325
HITL,2,0,2,92,0.0287549,4.5125,1.57886,0.126634,0.22716,0.205861,0.207585,0.182837,0.19168,0.256195,0.218777,0.150509,0.199475,0.279158,0.173936,0.185483,0.196367,0.224505,0.1691,0.197702,0.209448
HITL,2,0,2,93,0.036596,4.5125,1.94914,0.162695,0.243822,0.205861,0.194007,0.178623,0.15526,0.239437,0.215696,0.251476,0.2069,0.20087,0.193514,0.174945,0.251265,0.265185,0.3,0.22193,0.228484
HITL,2,0,2,94,0.00637166,4.5125,3.45081,0.0236952,0.311397,0.205861,0.174946,0.184515,0.21025,0.244569,0.231444,0.238149,0.158334,0.215426,0.193968,0.3,0.241947,0.285031,0.251967,0.253517,0.224461
HITL,2,0,2,95,0.0144137,4.5125,4.45685,0.0606799,0.356669,0.205861,0.199499,0.233961,0.245593,0.194403,0.17933,0.19637,0.27697,0.15,0.164357,0.209449,0.184199,0.236316,0.221905,0.233537,0.199412
HITL,2,0,2,96,0.00962078,4.5125,2.3192,0.0386376,0.260475,0.205861,0.19209,0.214309,0.172918,0.18333,0.241331,0.221917,0.16641,0.249597,0.215147,0.167258,0.235195,0.164337,0.284985,0.173155,0.173825
HITL,2,0,2,97,0.122778,4.5125,2.1165,0.559038,0.251353,0.205861,0.162907,0.259356,0.242708,0.184293,0.177191,0.196464,0.211469,0.182831,0.15,0.201914,0.178785,0.257586,0.230185,0.20759,0.15
HITL,2,0,2,98,0.0077418,4.5125,1.4443,0.0299963,0.221105,0.205861,0.163873,0.216873,0.154728,0.297256,0.237449,0.214094,0.246447,0.15,0.238367,0.174566,0.295484,0.172124,0.150154,0.246544,0.177575
HITL,2,0,2,99,0.0570594,4.5125,1.63835,0.256804,0.229837,0.205861,0.199883,0.202123,0.15,0.225365,0.240979,0.16493,0.184712,0.223582,0.23785,0.25195,0.256135,0.173001,0.191167,0.21879,0.166278
HITL,2,0,3,0,0.120785,4.5125,4.5125,0.296285,0.359174,0.180258,0.163354,0.257519,0.183617,0.219816,0.239093,0.250893,0.212211,0.191865,0.283917,0.246641,0.187204,0.265214,0.230521,0.212965,0.164609
HITL,2,0,3,1,0.0854038,4.5125,4.5125,0.208096,0.359174,0.180258,0.183991,0.264462,0.24941,0.215149,0.236366,0.211529,0.155884,0.263231,0.269353,0.290268,0.228162,0.159989,0.288999,0.187659,0.169775
HITL,2,0,3,2,0.0816512,4.5125,4.5125,0.198743,0.359174,0.180258,0.170561,0.201206,0.172198,0.192176,0.210068,0.221008,0.190477,0.160197,0.231084,0.245008,0.248392,0.154302,0.165879,0.25024,0.165386
HITL,2,0,3,3,0.218662,4.28688,2.5729,0.540249,0.261864,0.180258,0.192311,0.200821,0.2152,0.275008,0.264126,0.207212,0.175843,0.200544,0.215598,0.293132,0.236219,0.212755,0.28994,0.174592,0.168313
HITL,2,0,3,4,0.0686283,4.5125,4.5125,0.166282,0.359174,0.180258,0.20399,0.228362,0.248218,0.238385,0.214229,0.171078,0.211697,0.183951,0.27188,0.268506,0.182318,0.237461,0.248996,0.214179,0.162886
HITL,2,0,3,5,0.00783473,4.32072,4.32072,0.0147508,0.34202,0.180258,0.293001,0.278179,0.189728,0.157505,0.244461,0.285294,0.201024,0.206934,0.160958,0.169767,0.290098,0.1949,0.159939,0.225337,0.292625
HITL,2,0,3,6,0.029649,4.32072,4.32072,0.069124,0.34202,0.180258,0.187106,0.217082,0.277133,0.27646,0.272417,0.274571,0.198911,0.255226,0.162844,0.290941,0.294906,0.154486,0.215362,0.214219,0.176394
HITL,2,0,3,7,0.0197457,4.32072,4.32072,0.0444396,0.34202,0.180258,0.259965,0.275437,0.29023,0.218787,0.155389,0.253082,0.15708,0.196581,0.213486,0.287809,0.299241,0.178068,0.239241,0.293891,0.29984
HITL,2,0,3,8,0.00430991,4.32072,4.32072,0.00596495,0.34202,0.180258,0.212263,0.213605,0.153401,0.205682,0.200557,0.216233,0.170923,0.261117,0.181816,0.167628,0.155224,0.273471,0.156947,0.173971,0.150463
HITL,2,0,3,9,0.0254045,4.32072,4.32072,0.0585445,0.34202,0.180258,0.193682,0.246114,0.169546,0.213427,0.266366,0.264332,0.224685,0.177456,0.26768,0.249179,0.271983,0.174951,0.186491,0.235931,0.170266
HITL,2,0,3,10,0.00191681,4.32072,4.32072,0,0.34202,0.180258,0.249893,0.155479,0.205364,0.196641,0.264439,0.299468,0.164473,0.255455,0.199467,0.239404,0.283947,0.178399,0.236429,0.191076,0.243743
HITL,2,0,3,11,0.0115747,4.32072,4.32072,0.0240729,0.34202,0.180258,0.166224,0.15771,0.194042,0.196649,0.287053,0.152474,0.284331,0.263371,0.191351,0.218545,0.229667,0.150692,0.185167,0.289493,0.259648
HITL,2,0,3,12,0.00993423,4.32072,4.32072,0.0199839,0.34202,0.180258,0.150558,0.194142,0.18794,0.28996,0.190397,0.203398,0.252394,0.236287,0.259809,0.215638,0.258174,0.195938,0.261734,0.203836,0.193321
HITL,2,0,3,13,0.00559462,4.32072,4.32072,0.00916716,0.34202,0.180258,0.251254,0.218146,0.194443,0.179871,0.241017,0.17397,0.258341,0.275983,0.256446,0.25299,0.299216,0.176111,0.277656,0.214485,0.262762
HITL,2,0,3,14,0.00342832,4.32072,4.32072,0.00376752,0.34202,0.180258,0.238004,0.211249,0.186323,0.251869,0.176389,0.28157,0.245522,0.166196,0.20402,0.197114,0.19339,0.225041,0.228324,0.163023,0.293921
HITL,2,0,3,15,0.0364811,4.28688,3.63536,0.0861536,0.309675,0.180258,0.170763,0.20899,0.181176,0.29319,0.250554,0.24795,0.166533,0.209554,0.243931,0.236823,0.218483,0.268389,0.22553,0.290747,0.171699
HITL,2,0,3,16,0.1193,4.28688,4.20456,0.292585,0.335288,0.180258,0.16075,0.263055,0.189054,0.210834,0.235852,0.242646,0.221799,0.176667,0.280903,0.249415,0.180464,0.260809,0.217575,0.215762,0.161169
HITL,2,0,3,17,0.0752008,4.07253,1.84542,0.182664,0.219601,0.180258,0.192076,0.231381,0.220185,0.217375,0.253507,0.207514,0.152365,0.221246,0.255421,0.297137,0.228853,0.173051,0.280223,0.189549,0.16995
HITL,2,0,3,18,0.139829,4.28688,2.48523,0.343754,0.257919,0.180258,0.160063,0.248832,0.218957,0.223396,0.234821,0.24954,0.17726,0.282507,0.275266,0.232017,0.24899,0.278709,0.271271,0.211502,0.178319
HITL,2,0,3,19,0.0839815,4.28688,4.06158,0.204551,0.328854,0.180258,0.191066,0.274227,0.252956,0.209337,0.24412,0.231464,0.157183,0.264787,0.275988,0.281199,0.198444,0.17882,0.283523,0.178207,0.157912
HITL,2,0,3,20,0.0916342,4.28688,4.14492,0.223626,0.332605,0.180258,0.166406,0.266517,0.181747,0.227483,0.23236,0.255118,0.211496,0.174966,0.273286,0.224641,0.186673,0.256192,0.218522,0.208169,0.173163
HITL,2,0,3,21,0.0508355,4.28688,3.23893,0.121933,0.291835,0.180258,0.168297,0.231751,0.206767,0.212181,0.253734,0.256007,0.170883,0.217371,0.277341,0.29181,0.201156,0.267326,0.235939,0.287239,0.153856
HITL,2,0,3,22,0.039149,4.07253,3.78418,0.0928033,0.306845,0.180258,0.159351,0.265543,0.164911,0.208658,0.244145,0.235053,0.217919,0.168314,0.258108,0.232079,0.174331,0.259117,0.206758,0.210494,0.159343
HITL,2,0,3,23,0.0280659,4.28688,3.78147,0.0651782,0.316249,0.180258,0.200228,0.273573,0.275127,0.229173,0.240559,0.172636,0.198349,0.166654,0.280157,0.285723,0.202549,0.220375,0.239824,0.2042,0.161435
HITL,2,0,3,24,0.100452,4.28688,1.59089,0.245605,0.217673,0.180258,0.174274,0.275396,0.251389,0.240433,0.233652,0.222635,0.15,0.291514,0.234069,0.3,0.21908,0.15,0.245555,0.194604,0.161922
HITL,2,0,3,25,0.0857048,4.28688,4.20695,0.208846,0.335396,0.180258,0.192688,0.227776,0.249854,0.236732,0.221151,0.168245,0.193821,0.174487,0.267278,0.264948,0.176984,0.240339,0.245212,0.215037,0.152406
HITL,2,0,3,26,0.102288,4.07253,3.83776,0.250182,0.309256,0.180258,0.164648,0.255621,0.164838,0.205976,0.237058,0.23253,0.213291,0.17154,0.259591,0.242076,0.172466,0.278414,0.218257,0.215794,0.158498
HITL,2,0,3,27,0.242937,4.28688,2.41299,0.600757,0.254668,0.180258,0.195965,0.202985,0.231749,0.233091,0.236108,0.240813,0.171239,0.216282,0.17094,0.219312,0.237587,0.287664,0.286564,0.170283,0.15
HITL,2,0,3,28,0.159331,4.28688,3.69867,0.392364,0.312524,0.180258,0.153964,0.240053,0.227796,0.242548,0.221949,0.219676,0.215731,0.189769,0.289672,0.27677,0.176671,0.253555,0.248514,0.216388,0.162472
HITL,2,0,3,29,0.0135483,4.28688,4.05838,0.0289923,0.32871,0.180258,0.181461,0.213938,0.210084,0.297338,0.267715,0.25832,0.170834,0.213628,0.211813,0.296367,0.220763,0.295757,0.267659,0.291862,0.172229
HITL,2,0,3,30,0.113546,4.28688,2.02558,0.278242,0.237234,0.180258,0.164208,0.20071,0.251799,0.259614,0.243279,0.245187,0.160756,0.203916,0.22962,0.295368,0.224509,0.15,0.281945,0.181717,0.164908
HITL,2,0,3,31,0.0268864,4.28688,2.40809,0.0622382,0.254447,0.180258,0.218268,0.187452,0.24885,0.186344,0.213188,0.216231,0.208756,0.172337,0.271004,0.173884,0.255443,0.268195,0.272094,0.254923,0.173908
HITL,2,0,3,32,0.0171807,4.28688,2.77968,0.0380461,0.271169,0.180258,0.170492,0.221573,0.220752,0.281427,0.233608,0.234441,0.203592,0.194526,0.23923,0.279091,0.2112,0.274041,0.240316,0.3,0.163248
